duracion_segundos,bytes_enviados,paquetes,intentos_fallidos,puertos_contactados,etiqueta_real,prediccion,puntaje_anomalia
24.6348477700446,4651.614878642653,38.952553354617876,0,3,0,0,0.17224536688397885
37.56345536748409,5587.529607533828,42.65592199683678,0,3,0,0,0.18483325442702703
23.448169263825672,4297.629616372729,43.23225836884218,0,3,0,0,0.17383195910531252
39.2070424162322,6054.267466110065,44.76447849125762,1,1,0,0,0.14918784552340586
43.73500185452243,3507.1124708504854,31.739523139179617,2,1,0,0,0.07342122119259598
34.59921434224908,3981.1406393459524,64.95667489783965,1,0,0,0,0.10074585363833516
39.07477948703075,5074.857199826266,45.88657590961437,1,2,0,0,0.17806465021597678
66.28546750971975,4055.619075154819,46.83849544753695,0,2,0,0,0.13877802684866208
54.15328144865545,5354.598721897191,36.695555934434346,0,3,0,0,0.1675657451871695
64.72897509858385,4344.348546068919,49.39501230620226,0,1,0,0,0.15123739290314364
54.01338473991769,3763.6210049199235,44.328217099506446,0,4,0,0,0.15120926611016222
55.341422351287584,5327.238756249001,34.959454031579895,0,2,0,0,0.16302867562756457
41.16493059217648,6015.534922312082,53.00409525227683,0,3,0,0,0.1653012904332743
33.23105643115926,4486.9929562095485,43.40954789599949,0,0,0,0,0.1790422797091087
29.71410932300461,4879.728678811756,51.01206748929115,2,1,0,0,0.09271677236743137
28.22189618742459,4333.2411070100625,36.64857098369977,0,1,0,0,0.18322105656469745
47.784518651075715,3575.0923731666376,36.515713658091855,1,2,0,0,0.1603720746349765
32.25856294473851,4881.749351761725,56.337700968670646,0,4,0,0,0.15596555720496852
34.083988784094004,4316.777675907874,49.62172666081943,0,0,0,0,0.17779468229350126
40.82275569767233,4185.668066113414,35.26453800295531,1,3,0,0,0.16698970189803358
30.05205986893513,4797.792208993012,63.04348109786743,0,3,0,0,0.1540526259191199
47.744511395021775,5824.053294744248,44.94403981170954,0,3,0,0,0.16784784759883853
53.89733048200081,6587.396585983524,59.19603004513637,1,1,0,0,0.05947287061029316
43.11859353098108,5159.376069494021,36.775800676177994,0,3,0,0,0.19070156406742395
51.65885141145226,3047.794741910933,61.744924333475375,0,1,0,0,0.11784926802149126
44.06195688993297,4626.797622220083,38.94139179241107,2,2,0,0,0.12249667052485858
58.59921286021047,4887.037482471963,72.59660038911078,0,0,0,0,0.06370913892548008
39.24785083272194,3557.7801155862544,55.59936384046622,1,2,0,0,0.15475010939659878
51.56051355093186,4635.377014629219,47.653623493996285,1,1,0,0,0.1695335832961256
32.79233572097434,3074.487458862849,56.00959634998571,0,0,0,0,0.12959189312628283
51.67065339552076,5053.830735611748,39.61158143807262,0,4,0,0,0.15992670845835938
25.051134655456146,4613.018808124388,33.61166882219231,0,4,0,0,0.13754451890727076
51.405086058232605,4150.640863312894,39.02489805308358,1,1,0,0,0.16449756275245375
32.35135447232179,3862.4339097805832,40.34194430881837,1,2,0,0,0.1702548758565961
30.955166027710124,5445.588956406851,54.26215402241593,0,2,0,0,0.1816140252552355
47.272119416147675,4234.1387308748735,43.1547464234415,0,2,0,0,0.20163008265119914
42.72951921524955,4435.558866527343,38.05286868910942,0,4,0,0,0.17368389839113857
44.09382369779973,3471.2955785425647,46.973157074055955,0,4,0,0,0.1594541223832645
58.9505537860887,4808.452811739934,29.291238479315005,0,3,0,0,0.12370694472710081
31.291074242158412,6245.036099152456,37.15238091872297,1,1,0,0,0.11634658072285409
76.94656970146285,4300.871738772805,40.86534838876724,1,4,0,0,0.06609584747961378
58.77572386976807,6428.043322750677,46.94736194718775,1,2,0,0,0.09176680441940999
36.30666118056399,4379.122132676507,43.832340842047536,0,1,0,0,0.20296460579248854
42.358657318138896,3058.2307692925483,31.006938251980586,0,2,0,0,0.144553592395251
32.058562422779346,4995.046889122097,32.60892924346099,0,4,0,0,0.1525080555609456
49.381874461327726,4427.355077902276,56.210306673244716,0,1,0,0,0.1804858801840616
43.258946046344484,4563.046946801864,44.606927123723686,0,3,0,0,0.19775846240227085
65.72732907190391,3609.334677086696,41.45959289058976,0,2,0,0,0.1331137730703046
67.77590280008211,5183.035730808088,69.12615421612915,1,1,0,0,0.043676927416816724
31.59855022072992,5201.694479042406,30.948101531964248,0,1,0,0,0.16784943950553227
51.1141305703797,4777.949711339067,37.78262446662747,0,2,0,0,0.18697423858301226
27.25235543528674,4210.528453904356,49.76357769356219,0,2,0,0,0.18653828682520052
60.86885885357613,10714.029815065995,195.72458624232135,8,15,1,1,-0.14369325103464403
47.46171954660636,3658.105168159864,34.91445315923792,1,1,0,0,0.15939752857857736
48.568005929105105,5367.678451459522,32.79287574085841,0,2,0,0,0.1720870946718065
42.05641937427965,2662.4386184181385,41.08351432578209,0,0,0,0,0.12930900668793704
43.913596266905415,4331.570161495906,38.932997052347034,1,1,0,0,0.17923461579906258
43.090604688673174,4989.2401391349895,51.59245668432405,0,2,0,0,0.19854771425357093
49.964029798530945,3447.074847860741,45.2538842054241,0,2,0,0,0.17865843762790745
29.929389721328338,5305.673898024959,23.643257860213044,1,3,0,0,0.10642517900030302
47.47419918816998,2168.0619370695813,76.09918556005361,0,4,0,0,0.005384192277907984
15.19069479952148,6312.048522773961,49.920188479927994,0,4,0,0,0.06664723866434208
42.218033484338484,6209.8937414056945,53.90247500836509,1,3,0,0,0.12455055477138322
109.84678207340193,12203.043352765468,137.75103837327867,3,20,1,1,-0.13440902800618748
33.467407305697805,4098.434910106698,65.74082669749973,0,3,0,0,0.14293097251598336
49.090092520567666,4741.733050976931,27.926420424070532,1,2,0,0,0.13537607116941308
33.07729756572222,5636.325693084464,28.934228992613207,0,0,0,0,0.12903967339413053
20.061759252772482,4164.45016311741,34.80335661307885,0,2,0,0,0.15136237333715952
45.772110780840556,3093.7087288021116,42.70200369424806,0,2,0,0,0.1722768215351792
47.11721509562061,3543.8458246678083,53.484308822052846,1,1,0,0,0.15655649176057923
33.29293783274094,3994.048776079528,57.46891715534719,0,3,0,0,0.1767261762164417
44.95517745130749,3506.9700544435136,40.929636870732196,1,3,0,0,0.1611351232765823
35.3790126350042,5332.170314621492,57.619215007139914,0,0,0,0,0.1512384874868829
29.632110763842206,4843.0425463945,53.29732417879175,1,4,0,0,0.12886179541347237
46.01100625149257,6002.914053916265,50.514762752395235,0,1,0,0,0.16980246226964751
52.883580998317264,3504.865798362658,42.21116605849244,1,1,0,0,0.15230556383260663
23.975867695478783,4185.614883493622,41.97954500510136,0,1,0,0,0.1750744616814946
36.96918218328208,4234.5452895371745,60.805406865683736,0,2,0,0,0.17820299184176736
50.675569547481246,4341.702768810897,53.852314829889906,0,4,0,0,0.15933805793469136
42.53220960643142,5685.403560605879,51.51521991339506,1,1,0,0,0.16201694600985705
33.70575680464272,3920.8051509142842,44.46879346982455,0,3,0,0,0.19169166543878352
27.950310798975185,3145.751663372098,50.62880860174355,0,0,0,0,0.13120332554561603
41.19198766515071,3423.705244168334,48.90695920928144,1,1,0,0,0.15977426530701805
28.721442564071737,3625.5473653404138,36.372242359568794,0,2,0,0,0.1687268255008334
29.103711093745467,4463.857844420091,43.318561814152105,0,1,0,0,0.19236403164381244
53.23962258419826,4479.418743931006,51.68340488718081,0,1,0,0,0.18495071310364591
42.44156363040668,3975.230305287955,44.51347648429549,0,3,0,0,0.1969660698342799
17.55049694768973,3578.2318581037157,51.833289928110695,0,2,0,0,0.13117593199915645
48.610507069551545,3954.8565692969955,41.42970799193391,0,2,0,0,0.19562826739962946
40.15110880938154,4225.297766080799,48.19651825918977,1,3,0,0,0.1750096411238813
33.78075738071623,5082.476345732467,53.62393472382759,0,4,0,0,0.16563074531950045
37.772092280034194,4677.83964422316,47.85554074857657,0,1,0,0,0.20454954740741005
24.520469203107353,3755.1688014161523,32.542826235536154,1,3,0,0,0.12240766893816735
53.957965025859515,5070.399192838889,41.80152476745156,0,5,0,0,0.11107610915036725
16.57494640572998,5975.20512489966,60.33433701296325,0,4,0,0,0.061558395984285696
46.23215817089407,4477.475737129371,49.367385517335094,0,2,0,0,0.20161512173631402
39.771805505167734,4982.858859213363,32.47606555586881,1,0,0,0,0.13284262028814997
38.715635680545304,3220.3703999323407,41.307228607537965,1,1,0,0,0.15327373356524587
40.83762501988023,5367.491205115419,65.2360621922964,0,2,0,0,0.15711261720030778
42.90354725879241,4676.869052731323,51.380511014407574,0,1,0,0,0.19990118727976186
27.14929002326665,5952.340142152782,30.56145183866458,0,3,0,0,0.12410859683531533
41.17211318258598,3951.439018056645,39.958201689923285,0,2,0,0,0.2020338651787565
33.62957472495615,4709.894518137152,38.50234773151733,0,0,0,0,0.1756264619000542
41.55065418370273,4246.805198593608,48.27879524159357,1,1,0,0,0.1798552472944378
20.64740954572418,4443.66618489043,42.37109170791732,1,0,0,0,0.11543226744152346
43.923128485169954,4296.1643110351515,37.140139673650175,2,2,0,0,0.1178438478159552
130.38253501492926,12299.061563244106,187.72032761328188,5,21,1,1,-0.12728174727230634
26.721689095099954,3780.7271940147716,48.89614177370904,0,3,0,0,0.17290599661496447
30.43725693435428,6305.483599343211,47.634872153310596,0,1,0,0,0.1421237468840132
47.59338239327542,4790.850942766303,64.92515353168119,0,1,0,0,0.15508285317325787
34.87742716063096,4555.511864863174,35.81313488513906,0,2,0,0,0.19680838661613026
40.156022702534884,4772.37191871513,51.15771149771142,1,4,0,0,0.15182700219804451
41.27716273230276,7373.796811060374,40.918991608397796,0,1,0,0,0.10219340031595664
35.5427096080505,3898.6703230149055,44.49795382958255,0,3,0,0,0.19214047834695053
42.978647035604034,3064.767239459884,53.59587886979802,0,0,0,0,0.13932871008060937
31.228839520696972,3914.997677258886,29.513817011362534,0,4,0,0,0.1295705475439246
61.977505190252245,5571.5816473077075,36.91734278359074,0,0,0,0,0.1129513926379262
30.151812179779476,4946.113699175345,43.96778247067504,1,2,0,0,0.16737375234652985
61.185450883373164,4701.522720658195,43.96745239850953,0,1,0,0,0.16425167701766774
27.85474749687799,4885.934850297515,40.82633186394916,0,3,0,0,0.1801904933816736
62.1604879088324,4825.353172685492,41.48078682183491,0,0,0,0,0.13389947149794867
53.09808222306954,5533.601138277079,42.653794300425865,2,1,0,0,0.08423615645092808
30.791829245343408,2722.080090281516,34.141748711148146,0,4,0,0,0.10139502207263817
21.59062995117253,4607.6223315727375,47.30070759191402,0,2,0,0,0.17311127688153816
8.56305875092307,6054.78885309064,44.81291243554102,0,1,0,0,0.0727554030985843
69.55890534982343,2934.25759909971,35.600968988911355,0,0,0,0,0.05927414628280758
34.66848087908666,5189.472250546221,52.90371896051711,0,3,0,0,0.18669593796666756
172.42058310276164,17379.443656735155,167.59115971001063,5,16,1,1,-0.11105828372123527
29.219023943819707,4644.516582944878,62.388996637975794,0,3,0,0,0.15357298644684958
38.06457146000789,4004.725361539122,26.063853330462145,0,2,0,0,0.15112627537725787
37.69166842262653,4173.803152737181,53.294748419317486,0,2,0,0,0.20061547548783704
41.3880956115143,3660.0588368341237,38.82746813453077,1,1,0,0,0.16880438500611483
18.341414792025773,5083.4523904594735,50.14254756017835,0,1,0,0,0.1504785266956653
27.57709213096751,5851.2002867599385,46.43388467342251,0,4,0,0,0.13698411867233318
46.173266008704985,4665.0239278012405,53.87655425873836,0,1,0,0,0.19385857752529423
31.57536287347177,5470.812750088166,56.88913371474643,0,2,0,0,0.1790937223002556
33.337605679681616,5368.366469787712,27.96128413173281,1,1,0,0,0.1286749656650028
46.15920919736027,5442.388472350939,49.31922544673941,0,2,0,0,0.1940033998805864
30.09403363848986,2847.415164207033,45.142730678364344,0,1,0,0,0.14901901985557198
160.99622069467043,16859.114855527103,194.85616137692122,6,13,1,1,-0.11494282179458937
27.681816407067277,4306.571072740138,53.451579711843216,1,2,0,0,0.15568473515717846
13.614328520559017,3966.7821667623953,42.26006918170696,0,3,0,0,0.12431361601413404
62.52154975069679,4830.62895613456,36.74589470021045,0,2,0,0,0.15030483855006588
44.00394526344338,4088.6133690723555,59.43632003468814,0,4,0,0,0.14290992489024285
39.33298394907454,3827.509488766959,50.47264797377967,1,2,0,0,0.17521474364041295
35.29470216241411,4344.635430053262,48.51448207541583,0,2,0,0,0.2058911396436388
34.411242957156915,5696.237277119189,67.31300146192632,0,1,0,0,0.12126661264572725
19.442385650909472,2201.4709785882405,49.18398220888684,0,3,0,0,0.07519728975505252
25.467805602850518,4140.327432946858,43.25645742097164,1,4,0,0,0.1263529146389873
36.386755652928535,3886.2141768019815,41.5680772450259,0,3,0,0,0.1919119640532585
38.612220611341115,4277.540355731463,47.69126941245107,1,3,0,0,0.1737562228949711
47.54014611117136,4221.795182217748,55.07513689836922,0,0,0,0,0.1623658747270375
62.76151579184737,4448.143082669773,43.65720837813696,0,1,0,0,0.15926095018024183
37.7159358629967,5027.727616879584,34.960426279185015,0,4,0,0,0.16543470208630068
33.78866441156595,3518.6408303014387,42.4382024750462,1,1,0,0,0.1604179931721319
28.254835410612312,4771.612709837519,42.202398315041656,0,1,0,0,0.18558756758431022
45.91981481057067,5105.316331082458,34.08066099604687,0,3,0,0,0.17583599537529204
23.01555109539503,3936.9935686414237,38.24821725025618,3,3,0,0,0.030761693343914098
28.420918473038746,3897.834535206075,34.08299123860686,0,4,0,0,0.13904103611798052
36.82411800114453,4442.275488066307,43.60553724319001,0,1,0,0,0.2039899109186516
24.34636599394176,4171.210603819102,23.466570801287556,1,1,0,0,0.09939871199551348
58.613823706270274,4475.425914441062,53.38940500469612,1,3,0,0,0.14099061218387443
37.87663327007141,4381.8687296169255,42.94140569119659,0,2,0,0,0.20694221847768351
34.126726689781336,5357.822970521921,32.967991446108556,0,1,0,0,0.17965859371442988
48.66006476851882,4936.259535565027,48.72105472606863,0,5,0,0,0.12032291599075517
57.442408925887804,3821.151734982578,57.038844371688164,0,2,0,0,0.15433990401018455
34.36989217474354,3163.591828395087,50.22514105265758,0,3,0,0,0.16527823635282035
42.62980393196727,5229.727445843804,38.64442158595597,0,2,0,0,0.19658972271614283
24.679017090156286,5545.690472347372,43.655032155982674,1,1,0,0,0.13567790368191046
118.93640085183162,11134.206433153144,136.56309882841464,8,19,1,1,-0.12263981724345707
25.334466293296657,4198.702201104114,55.96469233810883,0,0,0,0,0.13429131866399013
33.69093973983087,5841.653523164957,35.18834468860318,0,3,0,0,0.16574236211049492
177.84919210341155,15461.469035532158,159.84642984449277,10,18,1,1,-0.13440132189786125
23.779784732603996,4940.268417132897,60.19283923641769,1,2,0,0,0.12225494712761076
31.507966412574632,3903.389174204147,41.82284903243766,0,2,0,0,0.19199737532685496
52.07551371057329,3126.909316886915,40.63235762761782,0,3,0,0,0.15028096010103825
38.23531142197434,3301.890341798,52.307641190665244,0,1,0,0,0.17434526378969262
33.25254964910833,5796.105493904525,39.57326200265978,0,1,0,0,0.18162129019515394
27.927791422003576,5591.787929981265,38.506269616785744,1,1,0,0,0.13788403724929726
29.699706637825436,4380.629628255684,46.718393397935316,0,3,0,0,0.18819238509625835
48.23512228449416,4593.780993556688,44.80739620265605,1,4,0,0,0.15085161050989043
72.64202999907542,4795.8861692731325,40.498107351485885,0,1,0,0,0.12146081410980858
223.58121572444153,18355.435551520855,137.43021152267104,6,14,1,1,-0.14188052756765956
40.81033845625509,5256.579194089852,34.27256974260193,0,2,0,0,0.18755956497764698
39.77784236809132,4525.363041632216,53.868873900973,0,1,0,0,0.1974880131876579
36.940273390949734,4768.877617529118,35.04184605209771,1,1,0,0,0.16567141183555822
21.811070620033217,4632.1137107869945,36.956842403400074,1,1,0,0,0.13995261310295282
30.133355253202822,4849.7207440778675,46.05894453115234,0,2,0,0,0.19320936423561597
15.529213866878791,4060.8797326688677,44.28400748141933,0,1,0,0,0.13741922847490745
38.13187317529505,4003.9328553043197,36.681777917695555,0,3,0,0,0.19057875976963295
30.78642921875046,5184.050367320642,36.20185646497946,2,2,0,0,0.0954287345570572
52.645624624418836,3309.2191859332515,56.254347844147695,1,0,0,0,0.10021247261940186
19.690424443422167,4680.512277507849,49.736320768114545,0,1,0,0,0.16191150245576968
36.06805424082678,4465.342377449363,52.083038472010635,2,2,0,0,0.12183272016802399
44.73342570853956,4579.5661976626625,49.996851103029336,1,2,0,0,0.18447166980791618
44.33963230057161,4211.687422625112,43.05091719647319,0,3,0,0,0.19841615538809199
62.5842939577004,4764.202138949966,48.67481665474304,1,5,0,0,0.06792458438611398
65.5964004958752,3776.6928888272423,22.88138088670493,0,0,0,0,0.057051232383893424
41.99742649855667,4691.8769654139205,19.70439922305697,0,3,0,0,0.12801189666520602
58.02828462515234,5167.885834808376,53.90383163519786,0,1,0,0,0.1637005721983843
42.78704436593204,4374.369334660344,41.96273971223335,0,3,0,0,0.19839055618484536
49.86283005250269,4892.691302706628,41.11481546911114,0,2,0,0,0.1929029628417312
42.350143061172176,4863.357081302948,47.96575545140762,0,1,0,0,0.20295568869673875
44.39917895316218,3287.586339423273,40.211625439915956,0,3,0,0,0.17328349134519055
29.83847538317914,5037.660062864872,40.467515909769865,0,1,0,0,0.18845929167142095
22.769654185846726,4778.838639204325,44.24048976357477,1,0,0,0,0.11776532518635868
15.698288960108712,3615.7613458155215,46.01856295261987,2,3,0,0,0.0455071805970535
27.02142395662726,5946.611018417993,35.757668557316954,1,3,0,0,0.11003487904324155
25.975863548565616,5544.744108640667,24.961376355932465,1,1,0,0,0.0965651750893074
38.809889634647405,4401.351176466752,33.32220448732065,1,3,0,0,0.16060420032438727
37.13262343760309,4311.879068442578,33.77455193755586,0,4,0,0,0.16187948916858924
57.44061372541241,3311.979739901365,45.03695671847847,1,0,0,0,0.1050416345103764
34.2681106388186,6095.02643700277,38.10272225935826,0,1,0,0,0.16714015618820394
28.113564098431738,3099.076291206224,63.005111815108535,0,2,0,0,0.12435874931226326
39.58345876353708,3334.786671851185,42.35485158689389,1,0,0,0,0.1338792568259643
56.4024912093343,3744.711299394894,50.01782736167545,0,1,0,0,0.17044046433968363
47.39122728333116,4907.13461662476,45.58022734808395,0,4,0,0,0.16919342054908199
36.28945148978543,5071.654621513772,76.37748533659993,0,1,0,0,0.10725890761128437
61.55053207714626,5307.155384278979,38.68422270834669,0,1,0,0,0.14573240461601034
42.992604204529066,5214.139848496991,62.388513518533316,0,2,0,0,0.16745095375786495
30.723882593734402,4331.725827313098,44.18477326898354,0,1,0,0,0.19366199027807818
34.7194661596362,3748.1876520662186,42.659801408930186,2,2,0,0,0.11769003796259725
34.47233474848255,6117.91787416457,48.77100393902187,0,0,0,0,0.14264322324092443
37.438634179457836,4789.528025576412,54.2165011192446,0,2,0,0,0.1964676790189832
44.62380855674604,4514.021142823321,44.2423571346454,1,1,0,0,0.1829573888055055
190.28047925420918,20408.6679199763,223.72491903527828,9,22,1,1,-0.17300619869586187
39.583781351358624,4574.195777641053,64.87061111699441,1,1,0,0,0.13757707552190007
43.07235681176651,4081.8444324314464,46.90635591265024,0,3,0,0,0.1946538249519979
27.70734830398852,5305.431939249997,56.40149038521267,0,1,0,0,0.16267943511092264
38.93055952584654,4622.881797974464,39.739651573324196,2,2,0,0,0.12616277737995085
30.6661997489095,5472.043259143184,33.88032974225837,0,2,0,0,0.1688897187598059
39.74918087243022,5604.902093225963,35.43563623181991,1,0,0,0,0.12907719020116404
42.924246537902945,6743.6995656895115,50.844129804724844,1,1,0,0,0.09553685652475269
133.33435298598846,15727.353464344338,198.67020819354317,9,22,1,1,-0.13978537362218668
43.56381607879823,4811.839628308194,46.551906838589794,2,4,0,0,0.09876921743156325
47.04228512560324,5396.640137502426,14.804878441791747,0,2,0,0,0.10420225460189697
50.00706585458685,3551.6858227682815,49.69267589808526,0,2,0,0,0.179773581950405
43.88900763273754,5759.419892927402,27.269675317931185,0,0,0,0,0.11388665932361719
38.080737640438876,3819.8293564564397,44.87911052153945,1,2,0,0,0.17852641886771548
44.52654250077425,4311.700313629925,44.379959906339685,0,2,0,0,0.2046050026959051
20.71020118526527,5154.8665892732815,39.759116020654076,0,1,0,0,0.1616987533908641
36.699379634180275,4984.466471144669,43.441018220633325,0,3,0,0,0.1958516489027068
54.853795743681545,4297.711138296585,29.96919698240182,0,0,0,0,0.1190681624413259
33.86541188282578,4467.922665932265,49.826878872092124,4,2,0,0,0.042365465028296745
41.16395157991262,5482.179108534842,41.41659847978778,0,2,0,0,0.19686094389716835
23.052355583976503,3212.3024080937566,40.27909422302873,1,3,0,0,0.11879371554801049
29.264712373365953,5683.423008225643,60.63413358832108,0,1,0,0,0.14155049816200788
45.15541862959103,4405.9957033162755,34.83316871423503,0,1,0,0,0.19110977981549898
55.06907350688225,5951.050432189781,41.485857642862676,2,3,0,0,0.06855646063218351
38.291446179744476,4852.623604862292,43.168033812796125,1,2,0,0,0.18317266785546676
35.3853334692421,2915.2720692173016,53.26047171441506,0,1,0,0,0.154113005266783
30.514306534656257,5214.838211659644,46.75211418908512,0,3,0,0,0.18209454884726528
24.061767413218835,4301.132243553302,55.857863249393475,0,2,0,0,0.16590565690782672
49.92619898843229,3468.289146283181,41.8392714397295,0,1,0,0,0.17592623173965471
35.985985169908616,4896.427264164359,59.898634386020824,2,0,0,0,0.06873583760914043
34.95775819484972,4113.627997934466,37.57515767461616,2,0,0,0,0.08261534410043253
58.04791586299226,3823.388054914334,51.51136241823657,1,4,0,0,0.11827093256641535
28.607213334016684,4868.836791235662,38.42165446147863,1,3,0,0,0.15308044428355594
33.37332346862834,3076.92836817108,33.693846650624735,0,2,0,0,0.15051561972827016
43.516869679584175,5497.364535063765,31.541290765267853,0,2,0,0,0.17295007317154215
47.05980647781492,4001.7705824628047,42.333476707655855,1,1,0,0,0.17856403482317074
50.435271041267924,3709.815671919095,41.686916168166775,0,3,0,0,0.18229654749775254
35.78183819150429,6168.683309700769,42.906861804206386,0,3,0,0,0.1567057613965609
40.313092602530006,3288.6182877779265,38.4791111140694,0,1,0,0,0.17269903065819092
43.77096799114329,6120.846389619734,38.79152401748884,0,1,0,0,0.16100773552520725
33.204427244766734,4114.696355130679,57.38946352939438,0,1,0,0,0.1816069177389797
30.181351801198332,3516.918511794679,52.441919714999365,1,4,0,0,0.11996721623478784
34.189191125604985,4536.532522083494,38.83638591960523,1,3,0,0,0.17129488894163214
39.71049895467996,5962.2106126226045,45.03375506597161,1,4,0,0,0.12283305494014651
126.61388190553407,12398.76911472798,161.4774422306393,8,12,1,1,-0.1218780318279904
34.641820575195744,4232.192846976007,48.2674476460232,0,1,0,0,0.20089912799738496
43.61856810800335,3492.2970948364705,43.06173861227197,0,0,0,0,0.1620287990796218
41.31273753525871,4560.291645502385,45.858930062933304,1,5,0,0,0.1096052687658412
30.714529610757126,5322.226163609925,74.49094425308725,2,2,0,0,0.01964191805604698
47.50800817318007,4789.221493905246,45.005279588565976,0,3,0,0,0.18978590366730386
33.27782751763637,5250.176065448032,43.09096208272701,1,5,0,0,0.08624876286949634
48.4037185529079,3622.9236257964226,50.53251219984784,1,2,0,0,0.16695580307605196
33.460970958292606,2590.330590892265,42.98508466052482,0,0,0,0,0.12857752219620022
48.91916912827258,3669.830833951348,59.10459145203504,0,2,0,0,0.1654665397996084
48.555981162068655,4136.716383082203,38.743227125037876,0,2,0,0,0.19572981807933798
188.93460410335183,16644.274532948315,85.25235172591366,1,17,1,1,-0.14979981080344174
28.269337062417385,4855.204376840683,48.40589216400497,2,3,0,0,0.09735810986087523
124.86525955391902,13361.298225533785,145.8895133906542,4,14,1,1,-0.11070233285493236
31.3618694992635,4247.009736402641,41.30389663956366,0,2,0,0,0.19900678551479867
65.95905667966552,4734.289654894099,39.504597254044654,0,1,0,0,0.14234017088410977
45.68599505094145,3551.9259931437095,53.74389180712728,1,2,0,0,0.1627581355037242
33.33427457007694,4445.405267566841,60.730197252148564,0,3,0,0,0.16827969116369612
30.210276580414742,5568.327275004342,57.36130721806218,1,1,0,0,0.13394986056446861
27.846026555986914,3891.2469281466574,37.12216248091761,0,6,0,0,0.0744395367205759
39.39714268661036,3398.1315873395706,60.37931918412553,1,1,0,0,0.1296427273828794
44.12341947482154,3985.9389091954827,56.26050250772168,0,2,0,0,0.18898450956476298
190.9131401358143,15615.398693640025,218.58407029214774,10,16,1,1,-0.1487411941572644
24.636347215949268,4991.655823203329,47.95624488747095,0,4,0,0,0.14664837216244747
49.06469470990908,5029.720563978549,47.71495310825648,1,0,0,0,0.1412619256332437
181.86038082610352,14489.12742719199,243.19318874894478,7,17,1,1,-0.1242261104151805
38.4649889022308,4776.66602802819,35.36241073789389,0,1,0,0,0.19412450089573485
25.146214014077813,6821.738403888887,58.728484746765304,0,2,0,0,0.07537024346496612
35.63665345343373,5256.558023854098,49.57280404615241,0,2,0,0,0.19918151987992316
42.68545541966678,5769.839141771643,42.58502554129221,0,2,0,0,0.18550485735751382
53.067407163608394,4247.392430819903,50.4711911517521,0,3,0,0,0.1816201211441124
26.188077070932366,4092.924312675831,19.697124772536704,0,3,0,0,0.10287571456104772
166.3036913612895,18106.238498405706,266.38957042643995,7,17,1,1,-0.12872844004334694
23.438782501421304,5905.360077054167,45.4977368718096,0,1,0,0,0.14601907748134585
167.97969072981712,14844.918896267778,203.30180218012708,7,23,1,1,-0.13133506318222177
48.281727900533355,4509.317357859042,51.802161054504495,0,0,0,0,0.17222468259418305
48.15517298721611,3506.769614505806,52.18185725707934,0,2,0,0,0.18361009708391962
16.483958513442694,5289.6260615181045,49.676931717654334,0,0,0,0,0.11001472972302684
175.86390754500198,10795.97502123491,64.62702531287194,5,17,1,1,-0.14067237360459084
65.83818949013867,4558.026973329108,34.12754061137197,0,3,0,0,0.11973579888974034
33.09018111226384,4957.052180660661,57.35811620006939,0,0,0,0,0.15359737641555699
173.4914421261734,22988.875520869675,211.60061635912717,6,22,1,1,-0.16110994415810265
32.522313682902826,6211.071617177707,62.5547569831549,0,0,0,0,0.09279736951256506
21.320449917713155,4804.635459115522,38.75654610286776,0,2,0,0,0.1646373632764404
48.097833905999245,4603.523471232676,49.63288530118106,0,2,0,0,0.19987753193587693
42.078171110214186,4344.235358144518,55.391117874202685,0,1,0,0,0.1926385812704784
57.04605097587826,2877.1742913696494,44.260524343916074,0,4,0,0,0.10516813148881915
32.646535714187365,4258.322416884751,47.53165238037981,1,3,0,0,0.16889952816156967
46.75563084028685,6841.514802762355,42.283448896739465,2,0,0,0,0.023568246451921904
144.13859585296547,10271.900630911121,177.32110561109914,9,17,1,1,-0.12812574404648713
23.866593867588676,3234.3142826953494,57.30874513154735,1,1,0,0,0.10819392097816916
53.72504851848315,3492.34431003989,51.92918623031611,0,0,0,0,0.1446364338475451
106.28244348167013,19489.173586975514,111.99920928759154,8,12,1,1,-0.14855661521646313
53.903146948088846,5283.0609576198785,48.904648499288896,0,1,0,0,0.17562160776580016
47.7458101736929,4759.824266351871,54.15390275560162,0,1,0,0,0.18855250050478845
31.83970334105811,6379.537234302655,38.41883510924743,1,3,0,0,0.10832494453701041
33.80746326139151,5110.087787577817,55.90980425185967,1,3,0,0,0.14752696155069994
154.89218973603445,15680.087442072932,236.25481620065975,6,15,1,1,-0.11496794613760097
71.5885847780487,4282.868110843312,53.545252270666154,1,1,0,0,0.09613765281095005
39.6818334946094,1936.311641432932,37.37275221433786,0,2,0,0,0.10612028719524741
40.77136022914555,2976.338867224153,33.19187184691155,1,1,0,0,0.12623517320036803
48.5315196184419,6356.2724273188305,36.999614356023535,0,4,0,0,0.11342145384094865
30.372672769340575,4734.606389241517,41.9203847036096,0,3,0,0,0.18719696684186726
61.06409010931846,6040.537632128109,52.78936503512114,0,2,0,0,0.12650806176840107
40.81022177692131,3703.677557375789,33.99845767028305,1,3,0,0,0.1504518884095311
28.921201046669147,4815.567089346203,35.9224381985308,1,1,0,0,0.15231912883828946
34.48766920551707,4962.240095912744,41.12869350210485,1,0,0,0,0.1463601349699603
42.132412011199044,4298.880615865333,51.79142775438196,0,2,0,0,0.2028369938147866
